Filename,iP,iV,iQ,iX,P,Q,V,xi,Element,Is_Passive,Min_Real_Part,Branch_Type,Branch_ID,R,L,C,b,g_m,RMS_Rel_Error,Max_Rel_Error,Order
iP05_iV04_iQ02_iX05__P-1000m_Q-500m_V+1050m_xi-5789md.csv,05,04,02,05,-1.0,-0.5,1.05,-5.789,Y22,False,-0.875551950780484,RL_Series,b,-1.1219400281453928,-0.004505667993572236,,,,2.7746425143309055e-14,1.9583453208561665e-13,6
iP05_iV04_iQ02_iX05__P-1000m_Q-500m_V+1050m_xi-5789md.csv,05,04,02,05,-1.0,-0.5,1.05,-5.789,Y22,False,-0.875551950780484,RL_Series,c,-209.0902478497034,-4.188560105905024,,,,2.7746425143309055e-14,1.9583453208561665e-13,6
iP05_iV04_iQ02_iX05__P-1000m_Q-500m_V+1050m_xi-5789md.csv,05,04,02,05,-1.0,-0.5,1.05,-5.789,Y22,False,-0.875551950780484,RL_Series,d,-5128.35352418148,-344.7018583917393,,,,2.7746425143309055e-14,1.9583453208561665e-13,6
iP05_iV04_iQ02_iX05__P-1000m_Q-500m_V+1050m_xi-5789md.csv,05,04,02,05,-1.0,-0.5,1.05,-5.789,Y22,False,-0.875551950780484,RL_Series,e,19.29222909755024,1.4297285480445678,,,,2.7746425143309055e-14,1.9583453208561665e-13,6
iP05_iV04_iQ02_iX05__P-1000m_Q-500m_V+1050m_xi-5789md.csv,05,04,02,05,-1.0,-0.5,1.05,-5.789,Y22,False,-0.875551950780484,RL_Series,f,-4172.928070900553,-410.31282085357964,,,,2.7746425143309055e-14,1.9583453208561665e-13,6
iP05_iV04_iQ02_iX06__P-1000m_Q-500m_V+1050m_xi-4737md.csv,05,04,02,06,-1.0,-0.5,1.05,-4.737,Y22,False,-0.8889795221641956,RC_Parallel,Parallel,3.0251989915935776e+17,,-1.3247280880474226e-22,,,2.2949280543508326e-14,2.0059176934255055e-13,6
iP05_iV04_iQ02_iX06__P-1000m_Q-500m_V+1050m_xi-4737md.csv,05,04,02,06,-1.0,-0.5,1.05,-4.737,Y22,False,-0.8889795221641956,RL_Series,a,-1383.9924694558595,-0.560696276538116,,,,2.2949280543508326e-14,2.0059176934255055e-13,6
iP05_iV04_iQ02_iX06__P-1000m_Q-500m_V+1050m_xi-4737md.csv,05,04,02,06,-1.0,-0.5,1.05,-4.737,Y22,False,-0.8889795221641956,RL_Series,b,-1.1050252048270104,-0.004437738713815148,,,,2.2949280543508326e-14,2.0059176934255055e-13,6
iP05_iV04_iQ02_iX06__P-1000m_Q-500m_V+1050m_xi-4737md.csv,05,04,02,06,-1.0,-0.5,1.05,-4.737,Y22,False,-0.8889795221641956,RL_Series,c,-201.867379513442,-4.043869387543293,,,,2.2949280543508326e-14,2.0059176934255055e-13,6
iP05_iV04_iQ02_iX06__P-1000m_Q-500m_V+1050m_xi-4737md.csv,05,04,02,06,-1.0,-0.5,1.05,-4.737,Y22,False,-0.8889795221641956,RL_Series,d,-5805.921886183166,-390.24455852944425,,,,2.2949280543508326e-14,2.0059176934255055e-13,6
iP05_iV04_iQ02_iX06__P-1000m_Q-500m_V+1050m_xi-4737md.csv,05,04,02,06,-1.0,-0.5,1.05,-4.737,Y22,False,-0.8889795221641956,RL_Series,e,19.253860924128755,1.4268851196644896,,,,2.2949280543508326e-14,2.0059176934255055e-13,6
iP05_iV04_iQ02_iX06__P-1000m_Q-500m_V+1050m_xi-4737md.csv,05,04,02,06,-1.0,-0.5,1.05,-4.737,Y22,False,-0.8889795221641956,RL_Series,f,-5725.765020561848,-562.9991118233761,,,,2.2949280543508326e-14,2.0059176934255055e-13,6
iP05_iV04_iQ01_iX18__P-1000m_Q-1000m_V+1050m_xi+7895md.csv,05,04,01,18,-1.0,-1.0,1.05,7.895,Y22,False,-1.0392335039863438,RC_Parallel,Parallel,5.041769799654031e+16,,-1.4293927357165306e-22,,,1.994406462103421e-14,1.8863566906403704e-13,6
iP05_iV04_iQ01_iX18__P-1000m_Q-1000m_V+1050m_xi+7895md.csv,05,04,01,18,-1.0,-1.0,1.05,7.895,Y22,False,-1.0392335039863438,RL_Series,a,548.6486622779388,0.2222737976224383,,,,1.994406462103421e-14,1.8863566906403704e-13,6
iP05_iV04_iQ01_iX18__P-1000m_Q-1000m_V+1050m_xi+7895md.csv,05,04,01,18,-1.0,-1.0,1.05,7.895,Y22,False,-1.0392335039863438,RL_Series,b,-0.910780174643168,-0.003657658144930775,,,,1.994406462103421e-14,1.8863566906403704e-13,6
iP05_iV04_iQ01_iX18__P-1000m_Q-1000m_V+1050m_xi+7895md.csv,05,04,01,18,-1.0,-1.0,1.05,7.895,Y22,False,-1.0392335039863438,RL_Series,c,22.520913483698337,0.451145860394609,,,,1.994406462103421e-14,1.8863566906403704e-13,6
iP05_iV04_iQ01_iX18__P-1000m_Q-1000m_V+1050m_xi+7895md.csv,05,04,01,18,-1.0,-1.0,1.05,7.895,Y22,False,-1.0392335039863438,RL_Series,d,1105.53762991963,74.30861715661425,,,,1.994406462103421e-14,1.8863566906403704e-13,6
iP05_iV04_iQ01_iX18__P-1000m_Q-1000m_V+1050m_xi+7895md.csv,05,04,01,18,-1.0,-1.0,1.05,7.895,Y22,False,-1.0392335039863438,RL_Series,e,20.033597473312106,1.4846706453386327,,,,1.994406462103421e-14,1.8863566906403704e-13,6
iP05_iV04_iQ01_iX18__P-1000m_Q-1000m_V+1050m_xi+7895md.csv,05,04,01,18,-1.0,-1.0,1.05,7.895,Y22,False,-1.0392335039863438,RL_Series,f,-61283.699848166456,-6025.862085634929,,,,1.994406462103421e-14,1.8863566906403704e-13,6
iP05_iV04_iQ02_iX08__P-1000m_Q-500m_V+1050m_xi-2632md.csv,05,04,02,08,-1.0,-0.5,1.05,-2.632,Y22,False,-0.9130387186794764,RC_Parallel,Parallel,5.054504900284397e+16,,-1.4065861932149294e-22,,,3.4084569088620094e-14,1.983638233297078e-13,6
iP05_iV04_iQ02_iX08__P-1000m_Q-500m_V+1050m_xi-2632md.csv,05,04,02,08,-1.0,-0.5,1.05,-2.632,Y22,False,-0.9130387186794764,RL_Series,a,-2634.776704797114,-1.0674259582279766,,,,3.4084569088620094e-14,1.983638233297078e-13,6
iP05_iV04_iQ02_iX08__P-1000m_Q-500m_V+1050m_xi-2632md.csv,05,04,02,08,-1.0,-0.5,1.05,-2.632,Y22,False,-0.9130387186794764,RL_Series,b,-1.0746875196827328,-0.0043159037373239435,,,,3.4084569088620094e-14,1.983638233297078e-13,6
iP05_iV04_iQ02_iX08__P-1000m_Q-500m_V+1050m_xi-2632md.csv,05,04,02,08,-1.0,-0.5,1.05,-2.632,Y22,False,-0.9130387186794764,RL_Series,c,-256.0129259913537,-5.128529615468925,,,,3.4084569088620094e-14,1.983638233297078e-13,6
iP05_iV04_iQ02_iX08__P-1000m_Q-500m_V+1050m_xi-2632md.csv,05,04,02,08,-1.0,-0.5,1.05,-2.632,Y22,False,-0.9130387186794764,RL_Series,d,-9117.190447476463,-612.8111874637398,,,,3.4084569088620094e-14,1.983638233297078e-13,6
iP05_iV04_iQ02_iX08__P-1000m_Q-500m_V+1050m_xi-2632md.csv,05,04,02,08,-1.0,-0.5,1.05,-2.632,Y22,False,-0.9130387186794764,RL_Series,e,19.216349519839078,1.4241051857478364,,,,3.4084569088620094e-14,1.983638233297078e-13,6
iP05_iV04_iQ02_iX08__P-1000m_Q-500m_V+1050m_xi-2632md.csv,05,04,02,08,-1.0,-0.5,1.05,-2.632,Y22,False,-0.9130387186794764,RL_Series,f,-13685.850472740587,-1345.6929552221707,,,,3.4084569088620094e-14,1.983638233297078e-13,6
iP05_iV04_iQ02_iX07__P-1000m_Q-500m_V+1050m_xi-3684md.csv,05,04,02,07,-1.0,-0.5,1.05,-3.684,Y22,False,-0.901481113077826,RC_Parallel,Parallel,4.634934448023576e+16,,-1.5140430420996687e-22,,,2.388619309484957e-14,2.470206990767765e-13,6
iP05_iV04_iQ02_iX07__P-1000m_Q-500m_V+1050m_xi-3684md.csv,05,04,02,07,-1.0,-0.5,1.05,-3.684,Y22,False,-0.901481113077826,RL_Series,a,-1828.832594049733,-0.74091416573851,,,,2.388619309484957e-14,2.470206990767765e-13,6
iP05_iV04_iQ02_iX07__P-1000m_Q-500m_V+1050m_xi-3684md.csv,05,04,02,07,-1.0,-0.5,1.05,-3.684,Y22,False,-0.901481113077826,RL_Series,b,-1.089293909127658,-0.004374562435447444,,,,2.388619309484957e-14,2.470206990767765e-13,6
iP05_iV04_iQ02_iX07__P-1000m_Q-500m_V+1050m_xi-3684md.csv,05,04,02,07,-1.0,-0.5,1.05,-3.684,Y22,False,-0.901481113077826,RL_Series,c,-214.52665164413463,-4.297463817515971,,,,2.388619309484957e-14,2.470206990767765e-13,6
iP05_iV04_iQ02_iX07__P-1000m_Q-500m_V+1050m_xi-3684md.csv,05,04,02,07,-1.0,-0.5,1.05,-3.684,Y22,False,-0.901481113077826,RL_Series,d,-6954.685665330226,-467.4586129752451,,,,2.388619309484957e-14,2.470206990767765e-13,6
iP05_iV04_iQ02_iX07__P-1000m_Q-500m_V+1050m_xi-3684md.csv,05,04,02,07,-1.0,-0.5,1.05,-3.684,Y22,False,-0.901481113077826,RL_Series,e,19.22859059520641,1.4250123600316928,,,,2.388619309484957e-14,2.470206990767765e-13,6
iP05_iV04_iQ02_iX07__P-1000m_Q-500m_V+1050m_xi-3684md.csv,05,04,02,07,-1.0,-0.5,1.05,-3.684,Y22,False,-0.901481113077826,RL_Series,f,-8396.287957981167,-825.5844660665088,,,,2.388619309484957e-14,2.470206990767765e-13,6
iP05_iV04_iQ02_iX11__P-1000m_Q-500m_V+1050m_xi+526md.csv,05,04,02,11,-1.0,-0.5,1.05,0.526,Y22,False,-0.9419069828500494,RC_Parallel,Parallel,1.215086072593257e+17,,-1.3899962143423368e-22,,,1.8050241664345967e-14,2.2872010231342643e-13,6
iP05_iV04_iQ02_iX11__P-1000m_Q-500m_V+1050m_xi+526md.csv,05,04,02,11,-1.0,-0.5,1.05,0.526,Y22,False,-0.9419069828500494,RL_Series,a,14475.33325712585,5.864385564241712,,,,1.8050241664345967e-14,2.2872010231342643e-13,6
iP05_iV04_iQ02_iX11__P-1000m_Q-500m_V+1050m_xi+526md.csv,05,04,02,11,-1.0,-0.5,1.05,0.526,Y22,False,-0.9419069828500494,RL_Series,b,-1.0371095937237214,-0.004164992232242671,,,,1.8050241664345967e-14,2.2872010231342643e-13,6
iP05_iV04_iQ02_iX11__P-1000m_Q-500m_V+1050m_xi+526md.csv,05,04,02,11,-1.0,-0.5,1.05,0.526,Y22,False,-0.9419069828500494,RL_Series,c,888.8441121866182,17.80559842912657,,,,1.8050241664345967e-14,2.2872010231342643e-13,6
iP05_iV04_iQ02_iX11__P-1000m_Q-500m_V+1050m_xi+526md.csv,05,04,02,11,-1.0,-0.5,1.05,0.526,Y22,False,-0.9419069828500494,RL_Series,d,38366.38754628595,2578.7928967933053,,,,1.8050241664345967e-14,2.2872010231342643e-13,6
iP05_iV04_iQ02_iX11__P-1000m_Q-500m_V+1050m_xi+526md.csv,05,04,02,11,-1.0,-0.5,1.05,0.526,Y22,False,-0.9419069828500494,RL_Series,e,19.257646302428824,1.427165650374563,,,,1.8050241664345967e-14,2.2872010231342643e-13,6
iP05_iV04_iQ02_iX11__P-1000m_Q-500m_V+1050m_xi+526md.csv,05,04,02,11,-1.0,-0.5,1.05,0.526,Y22,False,-0.9419069828500494,RL_Series,f,135676.17069593738,13340.672807960535,,,,1.8050241664345967e-14,2.2872010231342643e-13,6
iP05_iV04_iQ02_iX10__P-1000m_Q-500m_V+1050m_xi-526md.csv,05,04,02,10,-1.0,-0.5,1.05,-0.526,Y22,False,-0.9332632668906138,RC_Parallel,Parallel,3.854134255690334e+16,,-1.6237343772940495e-22,,,3.1692763779274184e-14,2.0788782818408197e-13,6
iP05_iV04_iQ02_iX10__P-1000m_Q-500m_V+1050m_xi-526md.csv,05,04,02,10,-1.0,-0.5,1.05,-0.526,Y22,False,-0.9332632668906138,RL_Series,a,-14007.399146353044,-5.674811618329921,,,,3.1692763779274184e-14,2.0788782818408197e-13,6
iP05_iV04_iQ02_iX10__P-1000m_Q-500m_V+1050m_xi-526md.csv,05,04,02,10,-1.0,-0.5,1.05,-0.526,Y22,False,-0.9332632668906138,RL_Series,b,-1.0486414188142403,-0.004211303598193056,,,,3.1692763779274184e-14,2.0788782818408197e-13,6
iP05_iV04_iQ02_iX10__P-1000m_Q-500m_V+1050m_xi-526md.csv,05,04,02,10,-1.0,-0.5,1.05,-0.526,Y22,False,-0.9332632668906138,RL_Series,c,-989.2591095466289,-19.817142517471332,,,,3.1692763779274184e-14,2.0788782818408197e-13,6
iP05_iV04_iQ02_iX10__P-1000m_Q-500m_V+1050m_xi-526md.csv,05,04,02,10,-1.0,-0.5,1.05,-0.526,Y22,False,-0.9332632668906138,RL_Series,d,-40486.91393944449,-2721.3248299292964,,,,3.1692763779274184e-14,2.0788782818408197e-13,6
iP05_iV04_iQ02_iX10__P-1000m_Q-500m_V+1050m_xi-526md.csv,05,04,02,10,-1.0,-0.5,1.05,-0.526,Y22,False,-0.9332632668906138,RL_Series,e,19.230857719684284,1.4251803743900344,,,,3.1692763779274184e-14,2.0788782818408197e-13,6
iP05_iV04_iQ02_iX10__P-1000m_Q-500m_V+1050m_xi-526md.csv,05,04,02,10,-1.0,-0.5,1.05,-0.526,Y22,False,-0.9332632668906138,RL_Series,f,-102144.16644511475,-10043.562102656888,,,,3.1692763779274184e-14,2.0788782818408197e-13,6
iP05_iV04_iQ02_iX09__P-1000m_Q-500m_V+1050m_xi-1579md.csv,05,04,02,09,-1.0,-0.5,1.05,-1.579,Y22,False,-0.9236369188010164,RC_Parallel,Parallel,5.4303069541644744e+16,,-1.4723016244563272e-22,,,2.6883980159813306e-14,1.9198572869918813e-13,6
iP05_iV04_iQ02_iX09__P-1000m_Q-500m_V+1050m_xi-1579md.csv,05,04,02,09,-1.0,-0.5,1.05,-1.579,Y22,False,-0.9236369188010164,RL_Series,a,-4524.911939196768,-1.833175636402654,,,,2.6883980159813306e-14,1.9198572869918813e-13,6
iP05_iV04_iQ02_iX09__P-1000m_Q-500m_V+1050m_xi-1579md.csv,05,04,02,09,-1.0,-0.5,1.05,-1.579,Y22,False,-0.9236369188010164,RL_Series,b,-1.061152795331764,-0.004261548804992319,,,,2.6883980159813306e-14,1.9198572869918813e-13,6
iP05_iV04_iQ02_iX09__P-1000m_Q-500m_V+1050m_xi-1579md.csv,05,04,02,09,-1.0,-0.5,1.05,-1.579,Y22,False,-0.9236369188010164,RL_Series,c,-371.9340123047829,-7.450696443238379,,,,2.6883980159813306e-14,1.9198572869918813e-13,6
iP05_iV04_iQ02_iX09__P-1000m_Q-500m_V+1050m_xi-1579md.csv,05,04,02,09,-1.0,-0.5,1.05,-1.579,Y22,False,-0.9236369188010164,RL_Series,d,-14292.064124189828,-960.6399310960454,,,,2.6883980159813306e-14,1.9198572869918813e-13,6
iP05_iV04_iQ02_iX09__P-1000m_Q-500m_V+1050m_xi-1579md.csv,05,04,02,09,-1.0,-0.5,1.05,-1.579,Y22,False,-0.9236369188010164,RL_Series,e,19.217104524581796,1.4241611382940425,,,,2.6883980159813306e-14,1.9198572869918813e-13,6
iP05_iV04_iQ02_iX09__P-1000m_Q-500m_V+1050m_xi-1579md.csv,05,04,02,09,-1.0,-0.5,1.05,-1.579,Y22,False,-0.9236369188010164,RL_Series,f,-27311.182618605864,-2685.4353272547914,,,,2.6883980159813306e-14,1.9198572869918813e-13,6
iP05_iV04_iQ02_iX12__P-1000m_Q-500m_V+1050m_xi+1579md.csv,05,04,02,12,-1.0,-0.5,1.05,1.579,Y22,False,-0.949560193003718,RC_Parallel,Parallel,4.911300474484221e+16,,-1.5132173683085824e-22,,,3.017140839709781e-14,1.7808251649920457e-13,6
iP05_iV04_iQ02_iX12__P-1000m_Q-500m_V+1050m_xi+1579md.csv,05,04,02,12,-1.0,-0.5,1.05,1.579,Y22,False,-0.949560193003718,RL_Series,a,4994.176110027655,2.0232884289954893,,,,3.017140839709781e-14,1.7808251649920457e-13,6
iP05_iV04_iQ02_iX12__P-1000m_Q-500m_V+1050m_xi+1579md.csv,05,04,02,12,-1.0,-0.5,1.05,1.579,Y22,False,-0.949560193003718,RL_Series,b,-1.0265176884354976,-0.004122455548060906,,,,3.017140839709781e-14,1.7808251649920457e-13,6
iP05_iV04_iQ02_iX12__P-1000m_Q-500m_V+1050m_xi+1579md.csv,05,04,02,12,-1.0,-0.5,1.05,1.579,Y22,False,-0.949560193003718,RL_Series,c,269.09134521814394,5.39052052888614,,,,3.017140839709781e-14,1.7808251649920457e-13,6
iP05_iV04_iQ02_iX12__P-1000m_Q-500m_V+1050m_xi+1579md.csv,05,04,02,12,-1.0,-0.5,1.05,1.579,Y22,False,-0.949560193003718,RL_Series,d,12157.427472713944,817.1604197272951,,,,3.017140839709781e-14,1.7808251649920457e-13,6
iP05_iV04_iQ02_iX12__P-1000m_Q-500m_V+1050m_xi+1579md.csv,05,04,02,12,-1.0,-0.5,1.05,1.579,Y22,False,-0.949560193003718,RL_Series,e,19.29754303804088,1.4301223591921746,,,,3.017140839709781e-14,1.7808251649920457e-13,6
iP05_iV04_iQ02_iX12__P-1000m_Q-500m_V+1050m_xi+1579md.csv,05,04,02,12,-1.0,-0.5,1.05,1.579,Y22,False,-0.949560193003718,RL_Series,f,67369.50168589437,6624.2621780052,,,,3.017140839709781e-14,1.7808251649920457e-13,6
iP05_iV04_iQ02_iX14__P-1000m_Q-500m_V+1050m_xi+3684md.csv,05,04,02,14,-1.0,-0.5,1.05,3.684,Y22,False,-0.96187535478754,RC_Parallel,Parallel,6.409069176325427e+16,,-1.4503455958888176e-22,,,2.468141327529833e-14,2.2727702357563744e-13,6
iP05_iV04_iQ02_iX14__P-1000m_Q-500m_V+1050m_xi+3684md.csv,05,04,02,14,-1.0,-0.5,1.05,3.684,Y22,False,-0.96187535478754,RL_Series,a,2304.852859398499,0.9337640520116277,,,,2.468141327529833e-14,2.2727702357563744e-13,6
iP05_iV04_iQ02_iX14__P-1000m_Q-500m_V+1050m_xi+3684md.csv,05,04,02,14,-1.0,-0.5,1.05,3.684,Y22,False,-0.96187535478754,RL_Series,b,-1.00801408472655,-0.004048145787373462,,,,2.468141327529833e-14,2.2727702357563744e-13,6
iP05_iV04_iQ02_iX14__P-1000m_Q-500m_V+1050m_xi+3684md.csv,05,04,02,14,-1.0,-0.5,1.05,3.684,Y22,False,-0.96187535478754,RL_Series,c,97.56446250480471,1.9544412979750407,,,,2.468141327529833e-14,2.2727702357563744e-13,6
iP05_iV04_iQ02_iX14__P-1000m_Q-500m_V+1050m_xi+3684md.csv,05,04,02,14,-1.0,-0.5,1.05,3.684,Y22,False,-0.96187535478754,RL_Series,d,4748.327336200199,319.1584138467435,,,,2.468141327529833e-14,2.2727702357563744e-13,6
iP05_iV04_iQ02_iX14__P-1000m_Q-500m_V+1050m_xi+3684md.csv,05,04,02,14,-1.0,-0.5,1.05,3.684,Y22,False,-0.96187535478754,RL_Series,e,19.41713144293024,1.4389849409025104,,,,2.468141327529833e-14,2.2727702357563744e-13,6
iP05_iV04_iQ02_iX14__P-1000m_Q-500m_V+1050m_xi+3684md.csv,05,04,02,14,-1.0,-0.5,1.05,3.684,Y22,False,-0.96187535478754,RL_Series,f,1429283.2092630821,140537.52178866375,,,,2.468141327529833e-14,2.2727702357563744e-13,6
iP05_iV04_iQ02_iX15__P-1000m_Q-500m_V+1050m_xi+4737md.csv,05,04,02,15,-1.0,-0.5,1.05,4.737,Y22,False,-0.9665352827229912,RC_Parallel,Parallel,6.213489091741525e+16,,-1.5202349422963313e-22,,,2.959486730166329e-14,2.2925805754979287e-13,6
iP05_iV04_iQ02_iX15__P-1000m_Q-500m_V+1050m_xi+4737md.csv,05,04,02,15,-1.0,-0.5,1.05,4.737,Y22,False,-0.9665352827229912,RL_Series,a,1865.5479456692449,0.7557886404186519,,,,2.959486730166329e-14,2.2925805754979287e-13,6
iP05_iV04_iQ02_iX15__P-1000m_Q-500m_V+1050m_xi+4737md.csv,05,04,02,15,-1.0,-0.5,1.05,4.737,Y22,False,-0.9665352827229912,RL_Series,b,-1.0000412974490869,-0.004016127380369118,,,,2.959486730166329e-14,2.2925805754979287e-13,6
iP05_iV04_iQ02_iX15__P-1000m_Q-500m_V+1050m_xi+4737md.csv,05,04,02,15,-1.0,-0.5,1.05,4.737,Y22,False,-0.9665352827229912,RL_Series,c,70.50652827478835,1.4124084436000806,,,,2.959486730166329e-14,2.2925805754979287e-13,6
iP05_iV04_iQ02_iX15__P-1000m_Q-500m_V+1050m_xi+4737md.csv,05,04,02,15,-1.0,-0.5,1.05,4.737,Y22,False,-0.9665352827229912,RL_Series,d,3538.773683051222,237.8583710356145,,,,2.959486730166329e-14,2.2925805754979287e-13,6
iP05_iV04_iQ02_iX15__P-1000m_Q-500m_V+1050m_xi+4737md.csv,05,04,02,15,-1.0,-0.5,1.05,4.737,Y22,False,-0.9665352827229912,RL_Series,e,19.497150508905147,1.4449150770006425,,,,2.959486730166329e-14,2.2925805754979287e-13,6
iP05_iV04_iQ02_iX15__P-1000m_Q-500m_V+1050m_xi+4737md.csv,05,04,02,15,-1.0,-0.5,1.05,4.737,Y22,False,-0.9665352827229912,RL_Series,f,-47851.14780402405,-4705.07500383021,,,,2.959486730166329e-14,2.2925805754979287e-13,6
iP05_iV04_iQ02_iX13__P-1000m_Q-500m_V+1050m_xi+2632md.csv,05,04,02,13,-1.0,-0.5,1.05,2.632,Y22,False,-0.9562172300538405,RC_Parallel,Parallel,3.518321673302915e+16,,-1.439212130040719e-22,,,4.5471057823408867e-14,1.7963471521656817e-13,6
iP05_iV04_iQ02_iX13__P-1000m_Q-500m_V+1050m_xi+2632md.csv,05,04,02,13,-1.0,-0.5,1.05,2.632,Y22,False,-0.9562172300538405,RL_Series,a,3106.721989164066,1.2586249492006913,,,,4.5471057823408867e-14,1.7963471521656817e-13,6
iP05_iV04_iQ02_iX13__P-1000m_Q-500m_V+1050m_xi+2632md.csv,05,04,02,13,-1.0,-0.5,1.05,2.632,Y22,False,-0.9562172300538405,RL_Series,b,-1.0168299216209435,-0.004083549849208467,,,,4.5471057823408867e-14,1.7963471521656817e-13,6
iP05_iV04_iQ02_iX13__P-1000m_Q-500m_V+1050m_xi+2632md.csv,05,04,02,13,-1.0,-0.5,1.05,2.632,Y22,False,-0.9562172300538405,RL_Series,c,147.9485794500686,2.9637514134800185,,,,4.5471057823408867e-14,1.7963471521656817e-13,6
iP05_iV04_iQ02_iX13__P-1000m_Q-500m_V+1050m_xi+2632md.csv,05,04,02,13,-1.0,-0.5,1.05,2.632,Y22,False,-0.9562172300538405,RL_Series,d,6954.392588255736,467.4389087541166,,,,4.5471057823408867e-14,1.7963471521656817e-13,6
iP05_iV04_iQ02_iX13__P-1000m_Q-500m_V+1050m_xi+2632md.csv,05,04,02,13,-1.0,-0.5,1.05,2.632,Y22,False,-0.9562172300538405,RL_Series,e,19.35065643852586,1.4340585424121648,,,,4.5471057823408867e-14,1.7963471521656817e-13,6
iP05_iV04_iQ02_iX13__P-1000m_Q-500m_V+1050m_xi+2632md.csv,05,04,02,13,-1.0,-0.5,1.05,2.632,Y22,False,-0.9562172300538405,RL_Series,f,79246.24753156665,7792.070898404075,,,,4.5471057823408867e-14,1.7963471521656817e-13,6
iP05_iV04_iQ02_iX17__P-1000m_Q-500m_V+1050m_xi+6842md.csv,05,04,02,17,-1.0,-0.5,1.05,6.842,Y22,False,-0.9728765536699213,RC_Parallel,Parallel,7.659669572475816e+16,,-1.4911861060745595e-22,,,2.219253140946446e-14,2.5137661746122146e-13,6
iP05_iV04_iQ02_iX17__P-1000m_Q-500m_V+1050m_xi+6842md.csv,05,04,02,17,-1.0,-0.5,1.05,6.842,Y22,False,-0.9728765536699213,RL_Series,a,1407.686147484165,0.5702952861720859,,,,2.219253140946446e-14,2.5137661746122146e-13,6
iP05_iV04_iQ02_iX17__P-1000m_Q-500m_V+1050m_xi+6842md.csv,05,04,02,17,-1.0,-0.5,1.05,6.842,Y22,False,-0.9728765536699213,RL_Series,b,-0.9865247288356342,-0.003961845360780934,,,,2.219253140946446e-14,2.5137661746122146e-13,6
iP05_iV04_iQ02_iX17__P-1000m_Q-500m_V+1050m_xi+6842md.csv,05,04,02,17,-1.0,-0.5,1.05,6.842,Y22,False,-0.9728765536699213,RL_Series,c,42.81386743019209,0.8576605506074043,,,,2.219253140946446e-14,2.5137661746122146e-13,6
iP05_iV04_iQ02_iX17__P-1000m_Q-500m_V+1050m_xi+6842md.csv,05,04,02,17,-1.0,-0.5,1.05,6.842,Y22,False,-0.9728765536699213,RL_Series,d,2264.0583000440815,152.1784843552898,,,,2.219253140946446e-14,2.5137661746122146e-13,6
iP05_iV04_iQ02_iX17__P-1000m_Q-500m_V+1050m_xi+6842md.csv,05,04,02,17,-1.0,-0.5,1.05,6.842,Y22,False,-0.9728765536699213,RL_Series,e,19.698743297354593,1.4598549245265355,,,,2.219253140946446e-14,2.5137661746122146e-13,6
iP05_iV04_iQ02_iX17__P-1000m_Q-500m_V+1050m_xi+6842md.csv,05,04,02,17,-1.0,-0.5,1.05,6.842,Y22,False,-0.9728765536699213,RL_Series,f,-10752.723334363793,-1057.2864381536874,,,,2.219253140946446e-14,2.5137661746122146e-13,6
iP05_iV04_iQ02_iX16__P-1000m_Q-500m_V+1050m_xi+5789md.csv,05,04,02,16,-1.0,-0.5,1.05,5.789,Y22,False,-0.9702000956697612,RC_Parallel,Parallel,6.3129686070174296e+16,,-1.432960825787425e-22,,,2.3263558231107676e-14,1.8027714909051965e-13,6
iP05_iV04_iQ02_iX16__P-1000m_Q-500m_V+1050m_xi+5789md.csv,05,04,02,16,-1.0,-0.5,1.05,5.789,Y22,False,-0.9702000956697612,RL_Series,a,1591.7234192574333,0.6448542272826135,,,,2.3263558231107676e-14,1.8027714909051965e-13,6
iP05_iV04_iQ02_iX16__P-1000m_Q-500m_V+1050m_xi+5789md.csv,05,04,02,16,-1.0,-0.5,1.05,5.789,Y22,False,-0.9702000956697612,RL_Series,b,-0.9928857927999251,-0.003987391148960312,,,,2.3263558231107676e-14,1.8027714909051965e-13,6
iP05_iV04_iQ02_iX16__P-1000m_Q-500m_V+1050m_xi+5789md.csv,05,04,02,16,-1.0,-0.5,1.05,5.789,Y22,False,-0.9702000956697612,RL_Series,c,53.89631099632507,1.0796674661590568,,,,2.3263558231107676e-14,1.8027714909051965e-13,6
iP05_iV04_iQ02_iX16__P-1000m_Q-500m_V+1050m_xi+5789md.csv,05,04,02,16,-1.0,-0.5,1.05,5.789,Y22,False,-0.9702000956697612,RL_Series,d,2780.5077626781795,186.8915919535082,,,,2.3263558231107676e-14,1.8027714909051965e-13,6
iP05_iV04_iQ02_iX16__P-1000m_Q-500m_V+1050m_xi+5789md.csv,05,04,02,16,-1.0,-0.5,1.05,5.789,Y22,False,-0.9702000956697612,RL_Series,e,19.590934317392165,1.4518653048425962,,,,2.3263558231107676e-14,1.8027714909051965e-13,6
iP05_iV04_iQ02_iX16__P-1000m_Q-500m_V+1050m_xi+5789md.csv,05,04,02,16,-1.0,-0.5,1.05,5.789,Y22,False,-0.9702000956697612,RL_Series,f,-19177.177582367887,-1885.6404223781096,,,,2.3263558231107676e-14,1.8027714909051965e-13,6
iP05_iV04_iQ02_iX20__P-1000m_Q-500m_V+1050m_xi+10000md.csv,05,04,02,20,-1.0,-0.5,1.05,10.0,Y22,False,-0.975096674786645,RC_Parallel,Parallel,8.736628679845429e+16,,-1.482882579314124e-22,,,2.7216299860652237e-14,2.378628446260098e-13,6
